date,store_id,sku_id,customer_id,quantity,unit_price,total_value,channel,discount_pct
2023-03-11,13,1037,,1,178.57,178.57,Store,0.0
2022-04-12,5,1035,2994.0,1,245.38,245.38,Store,0.0
2021-07-22,31,1141,1086.0,5,8.45,42.25,MobileApp,0.0
2024-12-26,34,1098,244.0,1,103.53,103.53,Website,0.0
2023-06-30,5,1061,4604.0,2,53.82,107.64,Store,0.0
2023-01-20,23,1025,4997.0,2,8.48,16.96,MobileApp,0.0
2025-07-19,22,1095,,1,20.92,20.92,Amazon.ae,0.0
2022-02-06,11,1079,,5,3.9,19.5,Noon,25.0
2025-03-31,42,1114,,5,152.42,762.1,Website,0.0
2025-03-16,25,1076,1545.0,5,15.69,78.45,Amazon.ae,30.0
2022-11-04,8,1105,,3,17.04,51.12,Store,0.0
2025-01-18,42,1157,1872.0,3,12.44,37.32,Store,15.0
2024-07-05,12,1112,986.0,4,9.34,37.36,Noon,10.0
2022-08-05,4,1010,549.0,1,16.43,16.43,Website,0.0
2024-03-23,14,1183,1779.0,3,113.72,341.16,Website,15.0
2021-05-23,26,1120,2599.0,2,46.44,92.88,Website,0.0
2021-04-21,12,1191,2069.0,3,9.9,29.7,Store,0.0
2024-01-11,11,1064,,2,17.68,35.36,Website,0.0
2021-07-22,19,1135,3643.0,2,37.87,75.74,Store,25.0
2021-04-21,36,1074,1319.0,6,47.0,282.0,Amazon.ae,25.0
2023-08-09,1,1183,1103.0,5,107.03,535.15,Store,20.0
2021-09-06,1,1085,2188.0,1,26.63,26.63,Amazon.ae,0.0
2025-09-16,48,1082,,2,44.66,89.32,MobileApp,0.0
2023-06-17,47,1198,4710.0,1,25.91,25.91,Store,0.0
2024-10-05,26,1072,1347.0,1,238.26,238.26,Website,0.0
2025-02-22,26,1132,1685.0,3,34.78,104.34,Website,0.0
2024-01-13,39,1171,,5,35.42,177.1,Noon,15.0
2021-03-14,22,1084,156.0,3,47.89,143.67,Store,0.0
2025-08-02,34,1063,738.0,2,14.6,29.2,Store,10.0
2021-05-29,46,1161,2487.0,2,82.66,165.32,Store,0.0
2022-06-13,28,1129,4726.0,2,152.84,305.68,Amazon.ae,0.0
2022-10-23,7,1082,4028.0,3,44.66,133.98,Website,0.0
2023-02-20,15,1154,609.0,2,15.89,31.78,MobileApp,0.0
2023-07-04,3,1114,1383.0,1,121.94,121.94,Amazon.ae,20.0
2025-09-20,18,1134,4714.0,1,13.83,13.83,Store,0.0
2021-02-04,22,1039,,3,25.91,77.73,Store,0.0
2023-05-23,38,1042,4966.0,1,44.9,44.9,Website,0.0
2023-09-27,3,1112,,1,10.38,10.38,Store,0.0
2023-05-14,28,1015,,4,27.13,108.52,Store,0.0
2025-02-22,20,1016,4545.0,5,19.44,97.2,Store,0.0
2024-11-16,33,1094,1703.0,1,23.5,23.5,Store,0.0
2021-09-02,19,1192,,2,21.97,43.94,Store,0.0
2023-12-19,4,1163,317.0,2,37.39,74.78,Store,0.0
2024-02-14,11,1085,4734.0,3,22.64,67.92,MobileApp,15.0
2025-06-11,42,1019,1917.0,1,211.86,211.86,Website,0.0
2023-03-11,36,1123,,2,9.82,19.64,Store,0.0
2022-08-19,49,1101,1925.0,3,22.43,67.29,Website,10.0
2023-10-26,41,1033,3117.0,2,32.44,64.88,Store,0.0
2021-07-01,49,1058,153.0,5,45.07,225.35,Store,0.0
2024-03-06,5,1155,3107.0,2,22.88,45.76,Store,0.0
2024-02-26,34,1022,3486.0,6,54.82,328.92,Website,0.0
2024-03-03,47,1087,1241.0,1,9.42,9.42,Store,0.0
2024-02-17,19,1121,3965.0,3,27.1,81.3,Website,15.0
2022-03-26,48,1001,553.0,2,164.56,329.12,Store,0.0
2025-06-09,49,1076,,3,16.82,50.46,Website,25.0
2024-06-02,39,1197,,2,17.58,35.16,Store,0.0
2022-04-10,4,1155,1992.0,2,17.16,34.32,Store,25.0
2021-06-16,37,1179,949.0,3,28.84,86.52,Website,0.0
2022-06-08,3,1147,228.0,3,20.74,62.22,Store,0.0
2024-06-20,47,1053,,1,11.65,11.65,Store,0.0
2024-04-29,37,1194,,1,9.63,9.63,MobileApp,0.0
2021-12-07,37,1058,1619.0,2,45.07,90.14,MobileApp,0.0
2025-06-17,22,1116,4436.0,2,78.12,156.24,Store,0.0
2021-01-07,38,1144,3123.0,3,12.29,36.87,Website,15.0
2025-06-12,30,1003,1570.0,2,12.0,24.0,Store,0.0
2021-06-28,30,1141,,1,8.45,8.45,Amazon.ae,0.0
2024-12-21,20,1003,1699.0,1,12.0,12.0,Store,0.0
2024-02-28,21,1141,,4,8.45,33.8,Amazon.ae,0.0
2024-04-19,18,1120,2508.0,1,46.44,46.44,Website,0.0
2024-01-20,26,1056,3881.0,1,5.98,5.98,Store,0.0
2022-10-30,32,1197,1067.0,3,17.58,52.74,Store,0.0
2023-01-11,4,1008,177.0,3,37.35,112.05,Website,15.0
2024-06-04,41,1152,3414.0,1,53.94,53.94,MobileApp,0.0
2025-04-08,10,1020,,3,9.96,29.88,Store,0.0
2024-01-21,32,1128,2364.0,2,26.58,53.16,MobileApp,0.0
2021-06-28,10,1128,2619.0,3,26.58,79.74,Store,0.0
2024-11-08,15,1049,,2,118.16,236.32,Store,0.0
2023-09-06,2,1024,3967.0,1,8.79,8.79,Store,0.0
2022-10-22,1,1032,1467.0,3,15.16,45.48,MobileApp,0.0
2023-02-06,21,1033,,1,27.57,27.57,Amazon.ae,15.0
2023-11-16,29,1050,1261.0,1,17.84,17.84,Website,0.0
2025-03-29,44,1153,3175.0,3,112.5,337.5,MobileApp,30.0
2021-02-01,19,1113,1812.0,5,21.5,107.5,MobileApp,15.0
2022-11-08,44,1022,2960.0,1,54.82,54.82,Store,0.0
2024-06-04,29,1092,2970.0,1,28.19,28.19,Website,0.0
2022-03-08,35,1179,1573.0,1,28.84,28.84,Store,0.0
2023-06-11,50,1121,4878.0,1,31.88,31.88,Store,0.0
2021-01-25,14,1086,,3,12.8,38.4,Website,15.0
2025-05-27,14,1187,1474.0,1,71.35,71.35,Website,0.0
2025-07-19,9,1046,4704.0,5,58.19,290.95,Store,0.0
2021-07-17,6,1151,,1,128.46,128.46,MobileApp,10.0
2021-07-20,1,1095,4904.0,3,15.69,47.07,Website,25.0
2025-05-29,32,1080,4320.0,2,22.25,44.5,Store,0.0
2022-06-16,47,1109,,1,36.39,36.39,Website,0.0
2024-05-20,47,1171,,3,41.67,125.01,Website,0.0
2025-01-30,30,1113,739.0,2,21.5,43.0,Store,15.0
2021-02-07,37,1075,3256.0,2,11.36,22.72,Website,15.0
2022-05-21,46,1167,4841.0,2,44.15,88.3,Store,0.0
2021-07-21,32,1123,4052.0,5,7.36,36.8,Store,25.0
2024-10-28,17,1065,,4,177.83,711.32,MobileApp,0.0
2025-07-20,47,1063,1458.0,1,14.6,14.6,MobileApp,10.0
2022-01-12,38,1179,3366.0,2,21.63,43.26,Website,25.0
2021-01-31,32,1034,3409.0,4,57.56,230.24,Noon,0.0
2023-03-22,37,1186,3724.0,1,5.46,5.46,Store,0.0
2021-03-13,19,1196,4863.0,2,29.94,59.88,Store,0.0
2024-12-13,45,1130,2901.0,2,16.86,33.72,Amazon.ae,0.0
2024-09-02,39,1182,,2,14.02,28.04,Amazon.ae,0.0
2024-01-08,31,1009,743.0,2,90.95,181.9,Store,0.0
2024-07-31,9,1136,4696.0,1,60.29,60.29,Website,0.0
2025-01-21,37,1075,2726.0,5,13.37,66.85,Store,0.0
2024-06-01,1,1042,1923.0,2,44.9,89.8,MobileApp,0.0
2022-10-30,19,1106,,2,11.28,22.56,Store,0.0
2022-07-09,10,1146,3559.0,1,18.26,18.26,Website,10.0
2023-03-28,23,1106,4613.0,2,9.02,18.04,Website,20.0
2025-04-18,25,1011,3610.0,3,20.37,61.11,MobileApp,0.0
2024-12-27,31,1193,,1,13.87,13.87,Store,0.0
2023-04-01,3,1029,4078.0,3,27.9,83.7,Store,0.0
2024-09-08,33,1111,,3,12.56,37.68,MobileApp,0.0
2022-11-17,4,1072,1219.0,2,238.26,476.52,MobileApp,0.0
2023-02-12,35,1139,,4,19.3,77.2,Store,15.0
2022-07-16,1,1185,1969.0,3,69.65,208.95,Store,10.0
2022-09-02,5,1155,26.0,2,22.88,45.76,Store,0.0
2021-02-15,9,1151,2069.0,5,142.73,713.65,Website,0.0
2023-12-14,44,1024,1503.0,2,8.79,17.58,Website,0.0
2024-05-05,29,1060,,1,37.82,37.82,Website,0.0
2022-12-02,49,1084,,1,43.1,43.1,MobileApp,10.0
2021-10-04,12,1054,1297.0,4,9.86,39.44,Store,0.0
2021-09-18,45,1092,2538.0,4,28.19,112.76,Store,0.0
2021-05-03,49,1027,3384.0,2,4.54,9.08,Store,25.0
2022-08-20,14,1173,,4,147.22,588.88,Store,10.0
2021-03-24,45,1004,4419.0,2,24.82,49.64,Store,0.0
2021-05-04,38,1171,2911.0,5,31.25,156.25,Website,25.0
2023-03-10,31,1188,4058.0,1,20.38,20.38,Store,0.0
2023-11-01,25,1051,,1,71.35,71.35,Website,0.0
2024-02-24,32,1155,4237.0,3,19.45,58.35,Store,15.0
2023-04-15,23,1193,,3,13.87,41.61,Website,0.0
2022-11-24,47,1146,4032.0,1,20.29,20.29,Store,0.0
2021-01-02,33,1113,1823.0,5,25.29,126.45,Website,0.0
2022-05-09,46,1185,3900.0,4,77.39,309.56,Store,0.0
2024-04-12,33,1100,4768.0,1,14.57,14.57,MobileApp,20.0
2023-05-05,24,1144,,1,14.46,14.46,MobileApp,0.0
2023-12-19,15,1050,2400.0,1,17.84,17.84,Amazon.ae,0.0
2023-02-21,35,1087,643.0,2,8.01,16.02,Store,15.0
2024-02-05,43,1194,4303.0,3,8.19,24.57,MobileApp,15.0
2025-04-29,36,1062,,3,29.18,87.54,Store,0.0
2021-11-20,45,1103,2624.0,2,38.39,76.78,Website,0.0
2023-07-02,42,1013,1289.0,6,28.5,171.0,Store,20.0
2024-01-05,12,1035,,4,245.38,981.52,Website,0.0
2023-03-23,37,1099,1674.0,1,39.87,39.87,Website,20.0
2022-05-01,45,1140,3972.0,3,26.89,80.67,Store,25.0
2021-05-07,40,1040,,1,63.51,63.51,Store,25.0
2022-09-02,46,1123,3363.0,3,9.82,29.46,Store,0.0
2025-09-02,7,1048,,3,13.87,41.61,Website,0.0
2021-07-24,28,1006,4085.0,1,11.36,11.36,Website,10.0
2024-02-25,13,1074,,6,62.67,376.02,Website,0.0
2021-12-09,27,1111,649.0,4,12.56,50.24,Store,0.0
2023-12-28,18,1056,,3,5.98,17.94,Store,0.0
2025-09-06,8,1159,4040.0,1,178.08,178.08,Store,0.0
2021-07-11,48,1086,1902.0,6,13.55,81.3,MobileApp,10.0
2022-04-19,12,1127,2907.0,4,15.32,61.28,Website,25.0
2023-03-08,47,1188,,1,20.38,20.38,MobileApp,0.0
2021-01-18,30,1111,4966.0,4,10.68,42.72,Website,15.0
2022-10-04,23,1059,3843.0,3,21.23,63.69,Store,0.0
2022-06-23,38,1090,2411.0,1,36.54,36.54,Store,0.0
2023-06-04,32,1162,,2,26.4,52.8,Store,0.0
2023-10-24,9,1175,,3,59.84,179.52,Store,0.0
2024-07-27,3,1045,2774.0,5,141.21,706.05,Amazon.ae,0.0
2024-04-13,15,1169,459.0,2,6.09,12.18,Store,0.0
2022-05-30,7,1130,2910.0,2,16.86,33.72,Website,0.0
2025-04-22,1,1198,1058.0,1,25.91,25.91,MobileApp,0.0
2021-03-20,38,1039,2890.0,1,25.91,25.91,Store,0.0
2022-06-05,16,1002,3342.0,4,13.73,54.92,Website,0.0
2025-01-25,2,1005,,2,15.04,30.08,Website,15.0
2023-05-11,27,1158,241.0,1,7.27,7.27,Website,0.0
2023-06-10,20,1106,1079.0,1,11.28,11.28,Store,0.0
2025-07-21,31,1131,971.0,4,23.47,93.88,MobileApp,0.0
2023-06-26,30,1192,2475.0,1,21.97,21.97,Noon,0.0
2021-08-28,14,1077,,1,47.6,47.6,Store,0.0
2022-12-04,49,1181,1904.0,3,38.61,115.83,Store,0.0
2025-02-28,28,1185,4435.0,5,65.78,328.9,Website,15.0
2023-12-31,9,1005,3322.0,1,17.7,17.7,Store,0.0
2025-02-08,1,1064,,6,15.03,90.18,Website,15.0
2024-05-18,34,1052,4375.0,1,16.68,16.68,Store,0.0
2021-04-23,12,1098,,6,77.65,465.9,Amazon.ae,25.0
2022-10-19,34,1194,850.0,1,9.63,9.63,Store,0.0
2023-08-12,42,1042,134.0,5,35.92,179.6,Store,20.0
2022-10-25,18,1040,2394.0,2,84.68,169.36,Store,0.0
2022-09-27,8,1053,3029.0,2,11.65,23.3,MobileApp,0.0
2024-02-19,36,1161,214.0,3,70.26,210.78,Website,15.0
2022-01-18,25,1085,2189.0,2,26.63,53.26,MobileApp,0.0
2025-01-26,48,1050,2381.0,2,17.84,35.68,Store,0.0
2024-03-23,25,1056,4016.0,5,5.08,25.4,Store,15.0
2024-02-27,48,1125,2155.0,1,26.97,26.97,Website,0.0
2023-06-04,29,1176,136.0,1,6.83,6.83,MobileApp,0.0
2024-08-05,31,1173,3051.0,5,147.22,736.1,Amazon.ae,10.0
2023-11-07,28,1044,4061.0,3,21.79,65.37,Store,0.0
2023-06-06,21,1150,3442.0,1,133.14,133.14,Store,0.0
2023-06-24,7,1033,600.0,2,32.44,64.88,Store,0.0
2023-02-28,36,1026,2142.0,3,5.7,17.1,Amazon.ae,0.0
2022-07-21,47,1003,,3,10.8,32.4,Website,10.0
2022-10-17,13,1055,4888.0,1,11.14,11.14,Store,0.0
2024-05-26,17,1149,419.0,4,103.58,414.32,Amazon.ae,0.0
2025-05-20,38,1193,4933.0,2,13.87,27.74,Amazon.ae,0.0
2024-08-03,23,1070,1887.0,3,37.97,113.91,Website,10.0
2023-11-21,30,1116,,1,78.12,78.12,Noon,0.0
2023-12-02,50,1075,2028.0,1,11.36,11.36,MobileApp,15.0
2021-06-19,11,1152,,3,53.94,161.82,Website,0.0
2022-08-03,33,1041,1272.0,2,12.38,24.76,Store,10.0
2022-04-02,36,1197,2283.0,4,13.18,52.72,Website,25.0
2021-12-25,47,1167,,1,44.15,44.15,MobileApp,0.0
2024-06-29,47,1046,208.0,1,58.19,58.19,Website,0.0
2025-05-14,32,1027,3300.0,1,6.05,6.05,MobileApp,0.0
2023-03-11,2,1029,2.0,4,27.9,111.6,Website,0.0
2023-12-03,25,1052,2184.0,5,16.68,83.4,MobileApp,0.0
2023-07-04,1,1137,1228.0,5,5.38,26.9,Store,20.0
2021-12-27,50,1084,1002.0,4,47.89,191.56,MobileApp,0.0
2025-10-17,14,1062,1120.0,1,29.18,29.18,Store,0.0
2024-12-01,22,1097,3517.0,6,1.7,10.2,Website,35.0
2024-09-18,22,1109,825.0,1,36.39,36.39,Website,0.0
2023-01-26,29,1035,4586.0,3,208.57,625.71,Website,15.0
2022-03-16,20,1048,4729.0,1,13.87,13.87,Store,0.0
2022-06-26,21,1044,4195.0,1,21.79,21.79,Store,0.0
2025-08-10,34,1146,4285.0,4,18.26,73.04,MobileApp,10.0
2025-09-14,39,1128,1533.0,3,26.58,79.74,Store,0.0
2024-12-21,6,1154,1011.0,1,15.89,15.89,Website,0.0
2024-09-08,4,1136,,3,60.29,180.87,Store,0.0
2025-05-13,14,1169,,1,6.09,6.09,Website,0.0
2024-01-21,18,1041,2202.0,1,11.7,11.7,Store,15.0
2023-01-21,29,1002,,2,13.73,27.46,Website,0.0
2022-12-06,11,1164,1586.0,1,196.24,196.24,Store,0.0
2022-05-30,13,1192,862.0,2,21.97,43.94,Store,0.0
2024-10-22,15,1072,4904.0,4,238.26,953.04,Store,0.0
2021-05-01,4,1064,4715.0,5,13.26,66.3,Amazon.ae,25.0
2023-07-27,41,1086,1970.0,2,15.06,30.12,Noon,0.0
2024-03-23,19,1092,1009.0,3,28.19,84.57,Website,0.0
2023-12-21,46,1177,4724.0,1,2.84,2.84,Store,0.0
2022-05-03,18,1052,4976.0,2,16.68,33.36,Store,0.0
2024-11-06,43,1154,704.0,2,15.89,31.78,Website,0.0
2022-09-20,45,1077,,4,47.6,190.4,Store,0.0
2021-08-16,45,1183,,3,133.79,401.37,Website,0.0
2022-04-28,46,1164,,1,147.18,147.18,Store,25.0
2023-08-19,11,1087,1730.0,1,7.54,7.54,Website,20.0
2021-01-26,40,1180,,6,7.14,42.84,Store,15.0
2022-06-14,12,1141,4979.0,3,8.45,25.35,MobileApp,0.0
2024-05-27,44,1114,2190.0,1,152.42,152.42,Website,0.0
2023-07-13,17,1100,4530.0,3,14.57,43.71,MobileApp,20.0
2024-03-24,16,1018,3240.0,5,46.89,234.45,Website,15.0
2022-04-21,32,1065,,1,133.37,133.37,Store,25.0
2024-12-20,12,1009,4938.0,2,90.95,181.9,Website,0.0
2022-04-13,11,1030,830.0,4,16.53,66.12,Store,25.0
2024-06-28,13,1003,,1,12.0,12.0,Website,0.0
2024-08-05,26,1021,3704.0,5,28.83,144.15,Store,0.0
2021-01-31,42,1133,,2,33.85,67.7,Store,0.0
2021-01-23,44,1138,,3,39.34,118.02,Website,15.0
2022-09-29,46,1191,2550.0,1,9.9,9.9,Store,0.0
2024-05-22,42,1137,,2,6.72,13.44,Store,0.0
2023-04-25,47,1043,,4,23.45,93.8,Amazon.ae,0.0
2021-02-14,50,1019,1046.0,1,211.86,211.86,Store,0.0
2021-02-23,24,1087,1587.0,4,8.01,32.04,Store,15.0
2025-04-23,23,1118,1732.0,4,23.7,94.8,Store,0.0
2025-05-12,1,1132,3385.0,2,34.78,69.56,Store,0.0
2021-08-10,13,1130,1183.0,6,16.86,101.16,Website,0.0
2024-08-04,45,1044,,1,21.79,21.79,Website,0.0
2021-01-03,15,1181,,4,38.61,154.44,Website,0.0
2025-10-14,12,1007,3910.0,1,67.26,67.26,Store,0.0
2023-12-23,33,1142,1735.0,1,15.64,15.64,Store,0.0
2021-02-13,19,1016,,5,19.44,97.2,Website,0.0
2022-12-28,5,1043,,2,23.45,46.9,Store,0.0
2022-08-06,49,1004,8.0,1,22.34,22.34,MobileApp,10.0
2022-06-26,22,1168,,3,19.12,57.36,Website,0.0
2025-06-30,23,1150,1468.0,1,133.14,133.14,Store,0.0
2021-01-09,35,1041,3106.0,4,13.76,55.04,Store,0.0
2023-09-11,17,1100,1434.0,1,18.21,18.21,Website,0.0
2023-02-19,31,1124,,3,23.62,70.86,MobileApp,0.0
2022-09-12,26,1111,,2,12.56,25.12,Website,0.0
2021-11-16,26,1132,3191.0,1,34.78,34.78,MobileApp,0.0
2024-03-16,20,1075,,3,13.37,40.11,Website,0.0
2024-06-16,17,1021,2757.0,1,28.83,28.83,Amazon.ae,0.0
2021-10-26,50,1197,739.0,2,17.58,35.16,Store,0.0
2023-01-07,7,1050,2614.0,3,17.84,53.52,MobileApp,0.0
2021-12-13,8,1054,,1,9.86,9.86,Store,0.0
2023-02-09,42,1197,,5,17.58,87.9,Website,0.0
2021-06-08,10,1134,1797.0,1,13.83,13.83,Noon,0.0
2025-06-13,43,1065,,2,177.83,355.66,Website,0.0
2022-12-10,6,1012,50.0,1,14.1,14.1,Store,0.0
2025-09-02,17,1036,1314.0,4,89.48,357.92,Store,0.0
2021-12-12,10,1134,4394.0,1,13.83,13.83,Noon,0.0
2021-06-18,44,1045,1402.0,2,141.21,282.42,Store,0.0
2022-10-09,42,1144,3218.0,3,14.46,43.38,MobileApp,0.0
2023-05-21,47,1001,,4,164.56,658.24,Store,0.0
2022-05-26,18,1126,4557.0,1,25.7,25.7,MobileApp,0.0
2024-10-01,49,1197,4019.0,4,17.58,70.32,Store,0.0
2025-03-27,19,1002,2585.0,2,13.73,27.46,Store,0.0
2021-09-14,35,1007,236.0,2,67.26,134.52,Store,0.0
2022-11-14,26,1104,4135.0,4,21.12,84.48,Store,0.0
2024-07-31,25,1040,1365.0,2,84.68,169.36,Store,0.0
2023-08-15,11,1170,1158.0,2,17.04,34.08,Website,20.0
2021-10-30,28,1003,4526.0,1,12.0,12.0,Store,0.0
2022-10-08,38,1007,4562.0,3,67.26,201.78,Website,0.0
2022-02-08,27,1045,,1,105.91,105.91,Website,25.0
2025-07-01,40,1116,,1,70.31,70.31,Store,10.0
2023-03-12,29,1155,841.0,3,22.88,68.64,Website,0.0
2025-01-04,46,1066,,5,42.31,211.55,MobileApp,15.0
2025-04-24,18,1154,197.0,4,15.89,63.56,Store,0.0
2025-06-24,29,1190,1825.0,1,20.26,20.26,Store,0.0
2024-05-04,46,1174,2857.0,1,240.85,240.85,Website,0.0
2024-09-26,15,1153,4902.0,3,160.72,482.16,Website,0.0
2024-11-11,18,1100,2198.0,4,18.21,72.84,MobileApp,0.0
2025-10-04,33,1142,,1,15.64,15.64,Website,0.0
2024-11-01,23,1061,2931.0,1,53.82,53.82,Store,0.0
2022-02-08,49,1179,3896.0,1,28.84,28.84,Website,0.0
2023-07-17,19,1196,2444.0,3,23.95,71.85,Store,20.0
2023-10-03,31,1193,,2,13.87,27.74,Store,0.0
2023-11-21,45,1148,215.0,2,53.61,107.22,Website,0.0
2025-01-04,22,1077,2044.0,4,40.46,161.84,Amazon.ae,15.0
2024-06-11,28,1006,8.0,1,12.62,12.62,Store,0.0
2025-10-14,44,1175,4464.0,1,59.84,59.84,Store,0.0
2021-12-04,22,1102,,2,21.54,43.08,MobileApp,0.0
2021-06-06,24,1084,,2,47.89,95.78,Store,0.0
2022-06-29,21,1158,3373.0,1,7.27,7.27,Website,0.0
2022-12-15,14,1014,3566.0,4,7.83,31.32,Website,0.0
2025-01-25,30,1074,4738.0,2,53.27,106.54,Store,15.0
2021-08-25,2,1159,,3,178.08,534.24,Store,0.0
2025-04-24,3,1059,,2,21.23,42.46,Website,0.0
2021-08-07,10,1006,,5,11.36,56.8,Store,10.0
2023-09-02,47,1060,3013.0,1,37.82,37.82,Website,0.0
2025-05-14,11,1200,,1,7.49,7.49,Store,0.0
2023-08-26,49,1037,2758.0,5,142.86,714.3,MobileApp,20.0
2022-09-27,2,1092,4110.0,3,28.19,84.57,Store,0.0
2022-01-04,19,1187,3949.0,6,71.35,428.1,Store,0.0
2023-02-19,50,1115,3793.0,1,37.59,37.59,Store,15.0
2023-12-30,35,1199,394.0,1,229.89,229.89,Store,0.0
2024-04-17,17,1171,4632.0,3,41.67,125.01,Amazon.ae,0.0
2023-05-31,15,1002,2941.0,1,13.73,13.73,Store,0.0
2024-03-15,24,1091,,1,7.43,7.43,MobileApp,15.0
2025-02-02,17,1001,2956.0,1,164.56,164.56,MobileApp,0.0
2021-02-16,18,1114,4427.0,1,129.56,129.56,Store,15.0
2024-03-31,36,1117,,3,9.94,29.82,Amazon.ae,0.0
2021-07-20,21,1094,4474.0,1,17.62,17.62,MobileApp,25.0
2024-12-27,28,1075,1173.0,2,13.37,26.74,Store,0.0
2025-09-06,45,1148,346.0,3,53.61,160.83,Amazon.ae,0.0
2024-08-22,33,1145,605.0,2,11.46,22.92,Website,0.0
2025-08-27,20,1020,2090.0,2,9.96,19.92,Website,0.0
2025-08-04,24,1007,253.0,2,60.53,121.06,Store,10.0
2022-12-02,32,1066,,1,44.8,44.8,Store,10.0
2025-02-11,30,1137,,1,5.71,5.71,Noon,15.0
2021-02-11,22,1051,393.0,2,60.65,121.3,MobileApp,15.0
2022-07-17,15,1148,,4,48.25,193.0,Website,10.0
2022-03-12,30,1197,4588.0,1,17.58,17.58,Store,0.0
2022-12-22,26,1171,2154.0,1,41.67,41.67,Amazon.ae,0.0
2021-08-01,7,1163,1346.0,6,33.65,201.9,MobileApp,10.0
2025-03-11,5,1063,4751.0,3,11.35,34.05,MobileApp,30.0
2025-02-22,50,1021,342.0,3,28.83,86.49,Website,0.0
2025-05-27,26,1019,,1,211.86,211.86,Store,0.0
2021-08-31,20,1181,,4,38.61,154.44,Store,0.0
2023-07-29,50,1013,579.0,2,35.63,71.26,MobileApp,0.0
2024-10-30,11,1161,2270.0,1,82.66,82.66,Website,0.0
2021-09-17,22,1160,,2,6.18,12.36,Store,0.0
2023-08-26,10,1167,21.0,4,35.32,141.28,Amazon.ae,20.0
2023-08-22,49,1043,784.0,5,23.45,117.25,MobileApp,0.0
2025-03-06,11,1023,3350.0,5,42.57,212.85,Amazon.ae,30.0
2024-03-07,11,1100,212.0,2,18.21,36.42,Store,0.0
2022-05-04,38,1030,698.0,5,22.04,110.2,Store,0.0
2021-12-05,29,1040,,2,84.68,169.36,Store,0.0
2021-10-02,46,1184,973.0,1,22.41,22.41,Store,0.0
2025-02-25,2,1064,2587.0,2,17.68,35.36,Website,0.0
2023-10-20,25,1128,879.0,1,26.58,26.58,Website,0.0
2022-01-19,37,1051,,4,53.51,214.04,Website,25.0
2022-04-17,38,1125,970.0,6,20.23,121.38,Website,25.0
2025-05-14,40,1120,4941.0,1,46.44,46.44,Store,0.0
2023-11-02,17,1137,580.0,4,6.72,26.88,Store,0.0
2022-12-22,38,1072,2810.0,1,238.26,238.26,Amazon.ae,0.0
2024-09-27,48,1179,934.0,2,28.84,57.68,Store,0.0
2023-10-13,12,1017,2282.0,4,43.23,172.92,Website,0.0
2022-11-30,31,1197,2650.0,3,17.58,52.74,Store,0.0
2021-03-25,33,1003,239.0,1,12.0,12.0,Store,0.0
2022-01-26,40,1067,3822.0,2,49.57,99.14,MobileApp,0.0
2023-07-17,18,1132,555.0,3,34.78,104.34,MobileApp,0.0
2024-10-04,19,1105,4060.0,3,17.04,51.12,Website,0.0
2024-02-19,50,1112,308.0,6,10.38,62.28,Store,0.0
2021-01-29,23,1032,1806.0,6,15.16,90.96,MobileApp,0.0
2023-09-03,48,1091,1070.0,4,8.74,34.96,Store,0.0
2022-07-02,28,1106,4359.0,3,10.15,30.45,Amazon.ae,10.0
2025-06-01,4,1061,,2,53.82,107.64,Store,0.0
2021-05-13,48,1134,672.0,3,13.83,41.49,MobileApp,0.0
2023-05-12,34,1077,1363.0,2,47.6,95.2,Store,0.0
2025-09-03,3,1091,3534.0,3,8.74,26.22,Website,0.0
2023-05-05,23,1090,2881.0,1,36.54,36.54,MobileApp,0.0
2025-03-26,3,1019,4262.0,5,148.3,741.5,MobileApp,30.0
2022-10-26,20,1125,4943.0,2,26.97,53.94,Store,0.0
2024-01-13,4,1052,493.0,6,14.18,85.08,MobileApp,15.0
2023-06-10,40,1018,,1,55.16,55.16,Store,0.0
2025-02-22,40,1110,,1,15.65,15.65,Noon,15.0
2024-06-17,44,1010,,3,16.43,49.29,Website,0.0
2024-01-14,10,1160,499.0,6,5.25,31.5,MobileApp,15.0
2021-04-01,32,1192,,1,21.97,21.97,Noon,0.0
2022-05-25,34,1055,,2,11.14,22.28,MobileApp,0.0
2024-07-23,2,1048,2518.0,4,13.87,55.48,Store,0.0
2022-02-26,6,1183,2760.0,5,133.79,668.95,Store,0.0
2025-07-13,48,1166,1683.0,3,44.39,133.17,Website,10.0
2025-05-17,14,1184,4034.0,3,22.41,67.23,Store,0.0
2021-01-09,23,1009,,3,90.95,272.85,Store,0.0
2025-03-09,42,1039,4758.0,2,18.14,36.28,Store,30.0
2021-12-19,2,1018,1694.0,1,55.16,55.16,Website,0.0
2024-12-05,14,1113,,1,25.29,25.29,Store,0.0
2021-02-27,41,1117,,6,8.45,50.7,Store,15.0
2023-06-01,24,1185,4865.0,3,77.39,232.17,Amazon.ae,0.0
2024-10-28,8,1002,3102.0,2,13.73,27.46,Store,0.0
2023-04-13,27,1007,,6,53.81,322.86,Website,20.0
2024-03-20,19,1024,1093.0,3,7.47,22.41,Amazon.ae,15.0
2022-02-24,7,1144,455.0,3,14.46,43.38,Website,0.0
2022-04-14,20,1200,2028.0,3,7.49,22.47,Amazon.ae,0.0
2023-05-19,50,1051,2688.0,3,71.35,214.05,Store,0.0
2023-03-25,4,1001,2732.0,4,164.56,658.24,Store,0.0
